,precision,recall,f1-score,support
505,0.868421052631579,0.8918918918918919,0.88,74.0
506,1.0,0.9636363636363636,0.9814814814814815,55.0
507,0.7027818448023426,0.8290155440414507,0.7606973058637084,579.0
508,0.6571428571428571,0.8214285714285714,0.7301587301587301,28.0
509,0.9984051036682615,0.988421052631579,0.9933879925945517,3800.0
510,0.9857397504456328,0.9919282511210762,0.9888243182834153,1115.0
511,0.9956043956043956,0.9956043956043956,0.9956043956043956,455.0
512,0.8687150837988827,0.9201183431952663,0.8936781609195402,338.0
513,0.827054794520548,0.7010159651669086,0.7588373919874313,689.0
514,0.8888888888888888,0.6666666666666666,0.7619047619047619,36.0
515,0.9183673469387755,0.4411764705882353,0.5960264900662252,102.0
516,0.7916666666666666,0.4470588235294118,0.5714285714285714,85.0
517,0.676056338028169,0.9230769230769231,0.7804878048780488,52.0
518,1.0,0.6375,0.7786259541984732,80.0
519,0.9995736516734172,0.9923809523809524,0.995964316057774,4725.0
520,0.9473684210526315,0.54,0.6878980891719745,100.0
521,0.9545454545454546,0.9947368421052631,0.9742268041237113,190.0
522,1.0,0.9607843137254902,0.98,51.0
523,1.0,1.0,1.0,63.0
524,0.8191126279863481,0.975609756097561,0.8905380333951762,246.0
525,0.8112449799196787,0.9528301886792453,0.8763557483731019,212.0
526,0.8453038674033149,0.9935064935064936,0.9134328358208955,154.0
527,0.7991266375545851,0.973404255319149,0.8776978417266187,188.0
528,1.0,1.0,1.0,113.0
529,0.8328611898016998,0.8802395209580839,0.8558951965065502,334.0
530,0.9090909090909091,1.0,0.9523809523809523,10.0
531,1.0,0.25,0.4,4.0
532,0.75,0.8823529411764706,0.8108108108108109,17.0
533,0.625,0.47619047619047616,0.5405405405405406,21.0
534,0.7142857142857143,1.0,0.8333333333333334,5.0
535,0.7755102040816326,0.4523809523809524,0.5714285714285714,84.0
536,1.0,0.9950980392156863,0.9975429975429976,204.0
537,1.0,1.0,1.0,126.0
538,1.0,0.9473684210526315,0.972972972972973,38.0
539,1.0,1.0,1.0,3.0
540,1.0,0.9881656804733728,0.9940476190476191,169.0
541,0.9953271028037384,0.9838337182448037,0.9895470383275261,433.0
542,0.9902912621359223,1.0,0.9951219512195122,102.0
543,0.9888059701492538,0.9814814814814815,0.9851301115241635,270.0
544,0.9567307692307693,0.995,0.9754901960784313,200.0
545,0.8675496688741722,0.9980952380952381,0.9282550930026572,525.0
546,0.9972862957937585,0.9839357429718876,0.9905660377358491,747.0
547,1.0,0.8571428571428571,0.9230769230769231,7.0
548,1.0,0.9,0.9473684210526315,10.0
549,0.9972972972972973,0.9972972972972973,0.9972972972972973,370.0
550,1.0,0.8333333333333334,0.9090909090909091,6.0
551,0.9888535031847133,0.9920127795527156,0.9904306220095693,626.0
552,0.953125,1.0,0.976,61.0
553,1.0,1.0,1.0,9.0
554,1.0,1.0,1.0,3.0
555,1.0,1.0,1.0,1.0
556,0.7777777777777778,0.875,0.8235294117647058,8.0
557,1.0,1.0,1.0,1.0
558,1.0,1.0,1.0,3.0
559,1.0,0.9285714285714286,0.9629629629629629,14.0
560,1.0,1.0,1.0,1.0
561,0.8021978021978022,0.9605263157894737,0.874251497005988,76.0
562,0.9411764705882353,1.0,0.9696969696969697,32.0
563,1.0,0.8333333333333334,0.9090909090909091,6.0
564,1.0,1.0,1.0,3.0
565,0.0,0.0,0.0,1.0
566,1.0,1.0,1.0,1.0
567,1.0,0.9583333333333334,0.9787234042553191,24.0
568,0.8235294117647058,1.0,0.9032258064516129,28.0
569,1.0,0.75,0.8571428571428571,4.0
570,1.0,1.0,1.0,28.0
571,1.0,1.0,1.0,2.0
572,1.0,0.875,0.9333333333333333,8.0
573,1.0,0.9545454545454546,0.9767441860465116,22.0
574,0.8846153846153846,1.0,0.9387755102040817,46.0
575,1.0,0.6666666666666666,0.8,3.0
576,1.0,0.9090909090909091,0.9523809523809523,11.0
577,0.9215686274509803,1.0,0.9591836734693877,47.0
578,0.8045112781954887,0.46120689655172414,0.5863013698630137,232.0
579,0.9666666666666667,1.0,0.9830508474576272,29.0
580,0.7134831460674157,0.9407407407407408,0.8115015974440895,135.0
581,1.0,1.0,1.0,5.0
582,1.0,1.0,1.0,31.0
583,0.8604651162790697,0.9736842105263158,0.9135802469135802,38.0
584,0.9935567010309279,0.9922779922779923,0.9929169349645847,777.0
585,0.9682254196642686,0.9962985811227637,0.9820614168440256,1621.0
586,1.0,0.07407407407407407,0.13793103448275862,81.0
587,0.9893842887473461,0.9936034115138592,0.9914893617021276,469.0
588,0.88,0.9166666666666666,0.8979591836734694,24.0
589,0.9604221635883905,0.9875203472599023,0.9737827715355806,1843.0
590,1.0,0.9936708860759493,0.9968253968253968,316.0
591,0.9974342527261065,0.9904458598726115,0.9939277724512624,1570.0
592,0.709278350515464,0.9297297297297298,0.8046783625730994,370.0
593,0.9846153846153847,0.8205128205128205,0.8951048951048951,78.0
594,0.9170590365809489,0.9929411764705882,0.9534927508943701,2550.0
595,0.0,0.0,0.0,31.0
596,1.0,1.0,1.0,17.0
597,1.0,0.10526315789473684,0.19047619047619047,19.0
598,0.75,0.011111111111111112,0.021897810218978103,270.0
599,1.0,1.0,1.0,9.0
600,0.543247344461305,0.927461139896373,0.6851674641148325,386.0
601,1.0,0.3333333333333333,0.5,3.0
602,0.9862258953168044,0.9610738255033557,0.973487423521414,745.0
603,0.9124216834649959,0.9909763313609468,0.9500780031201248,6760.0
604,0.7142857142857143,0.13157894736842105,0.2222222222222222,76.0
605,0.9305993690851735,0.8380681818181818,0.8819133034379671,352.0
606,0.9444926279271466,0.9864130434782609,0.9649977846699158,1104.0
607,0.9224806201550387,1.0,0.9596774193548387,119.0
608,0.7296535052377116,0.9320638188368502,0.8185310734463277,1943.0
609,0.7058823529411765,0.01444043321299639,0.02830188679245283,1662.0
610,1.0,1.0,1.0,24.0
611,0.920892494929006,0.9171717171717172,0.9190283400809717,495.0
612,0.7541296060991105,0.9858803986710963,0.8545716342692584,1204.0
613,0.6802721088435374,0.5305039787798409,0.5961251862891207,377.0
614,0.8005923000987167,0.9898291293734743,0.885210114607968,7374.0
615,0.7375,0.05656759348034516,0.10507569011576136,1043.0
616,0.7615083251714005,0.9841772151898734,0.8586416344561016,3160.0
617,0.9318181818181818,0.027098479841374753,0.05266538214515093,1513.0
618,0.0,0.0,0.0,9.0
619,0.0,0.0,0.0,2.0
620,0.9755244755244755,0.7099236641221374,0.8217967599410898,393.0
621,1.0,0.9772727272727273,0.9885057471264368,176.0
622,1.0,0.5,0.6666666666666666,6.0
623,0.6586538461538461,0.19970845481049562,0.30648769574944074,686.0
624,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
625,1.0,1.0,1.0,26.0
626,0.8434782608695652,0.7854251012145749,0.8134171907756813,247.0
627,1.0,0.9767441860465116,0.9882352941176471,43.0
628,0.9166666666666666,1.0,0.9565217391304348,22.0
629,0.9873949579831933,0.9901685393258427,0.9887798036465638,712.0
630,0.9278230500582072,0.9839506172839506,0.9550629119233074,810.0
631,0.9746031746031746,0.985553772070626,0.9800478850758181,623.0
632,0.968421052631579,0.9583333333333334,0.9633507853403142,96.0
633,1.0,0.006968641114982578,0.01384083044982699,287.0
634,0.9773716275021758,0.988556338028169,0.9829321663019693,3408.0
635,0.9893617021276596,0.9893617021276596,0.9893617021276596,188.0
636,0.6886486486486486,0.978494623655914,0.8083756345177665,651.0
637,0.7407862407862408,0.9901477832512315,0.8475052705551651,609.0
638,0.9059561128526645,0.9841089670828603,0.9434167573449401,881.0
639,0.8981437410756783,0.949672873678913,0.9231898238747553,1987.0
640,0.9921691464369616,0.99528672427337,0.9937254901960785,1273.0
641,0.9681190223166843,0.7873811581676751,0.8684461391801716,1157.0
642,0.9930313588850174,0.95,0.9710391822827938,300.0
643,1.0,1.0,1.0,54.0
644,0.9808505346928624,0.9759960405840139,0.9784172661870504,4041.0
645,0.9043478260869565,0.6634768740031898,0.765409383624655,627.0
646,0.9097839898348158,0.9916897506925207,0.9489728296885355,3610.0
647,1.0,1.0,1.0,26.0
648,1.0,1.0,1.0,99.0
649,1.0,1.0,1.0,7.0
650,1.0,0.8461538461538461,0.9166666666666666,13.0
651,1.0,1.0,1.0,5.0
652,1.0,1.0,1.0,11.0
653,1.0,1.0,1.0,4.0
654,1.0,1.0,1.0,8.0
655,1.0,1.0,1.0,2.0
656,1.0,1.0,1.0,16.0
657,0.9761904761904762,0.9879518072289156,0.9820359281437125,332.0
658,1.0,1.0,1.0,13.0
659,0.9523809523809523,1.0,0.975609756097561,60.0
